売上日=uriagebi,"売上№=masterid,dempyounum",得意先ｺｰﾄﾞ=customerid,                                                                                                                                            ,
2013/11/18,78215,15,   ,
2013/11/18,78157,354,   ,
2013/11/15,78154,42,   ,
2013/11/15,78132,45,   ,
2013/11/15,78133,45,   ,
2013/11/15,78134,45,   ,
2013/11/15,78145,45,   ,
2013/11/15,78130,53,   ,
2013/11/15,78148,488,   ,
2013/11/15,78176,740,   ,
2013/11/14,78211,15,   ,
2013/11/14,78147,47,   ,
2013/11/14,78131,126,   ,
2013/11/14,78225,291,   ,
2013/11/14,78150,433,   ,
2013/11/14,78152,451,   ,
2013/11/14,78153,451,   ,
2013/11/14,78151,582,   ,
2013/11/13,78186,126,   ,
2013/11/13,78174,451,   ,
2013/11/13,78224,628,   ,
2013/11/12,78129,53,   ,
2013/11/11,78121,45,   ,
2013/11/10,78183,173,   ,
2013/11/9,78219,15,   ,
2013/11/9,78184,38,   ,
2013/11/9,78123,45,   ,
2013/11/6,78204,15,   ,
2013/11/5,78156,632,   ,
2013/11/2,78207,15,   ,
2013/11/1,78073,15,   ,
2013/11/1,78120,15,   ,
2013/11/1,78213,15,   ,
2013/11/1,78187,36,   ,
2013/11/1,78226,167,   ,
2013/11/1,78200,314,   ,
2013/11/1,78175,480,   ,
2013/11/1,78227,616,   ,
2013/11/1,78228,616,   ,
2013/10/31,78208,15,   ,
2013/10/31,78124,45,   ,
2013/10/31,78125,45,   ,
2013/10/31,78119,207,   ,
2013/10/31,78111,332,   ,
2013/10/30,78115,291,   ,
2013/10/30,78117,291,   ,
2013/10/29,78202,15,   ,
2013/10/29,78179,152,   ,
2013/10/29,78180,152,   ,
2013/10/29,78090,291,   ,
2013/10/28,78107,291,   ,
2013/10/28,78112,291,   ,
2013/10/26,78203,15,   ,
2013/10/26,78210,15,   ,
2013/10/26,78218,15,   ,
2013/10/26,78126,45,   ,
2013/10/26,78127,45,   ,
2013/10/25,78079,15,   ,
2013/10/25,78086,15,   ,
2013/10/25,78088,15,   ,
2013/10/25,78098,15,   ,
2013/10/25,78102,15,   ,
2013/10/25,78191,46,   ,
2013/10/24,78142,45,   ,
2013/10/23,78105,15,   ,
2013/10/23,78171,35,   ,
2013/10/22,78169,48,   ,
2013/10/21,78185,32,   ,
2013/10/21,78049,42,   ,
2013/10/21,78050,42,   ,
2013/10/21,78158,42,   ,
2013/10/20,78051,19,   ,
2013/10/20,78022,21,   ,
2013/10/20,78032,35,   ,
2013/10/20,78029,38,   ,
2013/10/20,78030,38,   ,
2013/10/20,78061,60,   ,
2013/10/20,78063,60,   ,
2013/10/20,78003,126,   ,
2013/10/20,78041,152,   ,
2013/10/20,78042,152,   ,
2013/10/20,78043,152,   ,
2013/10/20,78048,152,   ,
2013/10/20,78089,345,   ,
2013/10/20,78056,378,   ,
2013/10/20,78045,437,   ,
2013/10/20,78046,437,   ,
2013/10/20,78065,572,   ,
2013/10/20,78055,593,   ,
2013/10/20,78122,655,   ,
2013/10/20,78060,736,   ,
2013/10/20,78091,737,   ,
2013/10/19,78025,197,   ,
2013/10/19,78026,197,   ,
2013/10/18,78076,15,   ,
2013/10/18,78010,45,   ,
2013/10/18,78011,45,   ,
2013/10/18,78116,141,   ,
2013/10/18,78040,152,   ,
2013/10/17,78075,15,   ,
2013/10/17,78085,15,   ,
2013/10/17,78021,19,   ,
2013/10/17,78007,45,   ,
2013/10/17,78008,45,   ,
2013/10/17,78009,45,   ,
2013/10/17,78018,146,   ,
2013/10/17,78024,315,   ,
2013/10/17,78053,315,   ,
2013/10/16,78084,15,   ,
2013/10/16,78004,126,   ,
2013/10/16,78005,126,   ,
2013/10/16,78031,126,   ,
2013/10/16,78016,140,   ,
2013/10/16,78017,140,   ,
2013/10/16,78013,396,   ,
2013/10/15,78000,45,   ,
2013/10/15,78064,314,   ,
2013/10/15,78020,439,   ,
2013/10/15,77998,547,   ,
2013/10/15,77999,547,   ,
2013/10/12,78095,15,   ,
2013/10/12,78044,32,   ,
2013/10/12,78023,191,   ,
2013/10/11,78083,15,   ,
2013/10/11,78096,15,   ,
2013/10/11,78001,45,   ,
2013/10/11,78002,45,   ,
2013/10/11,78014,288,   ,
2013/10/10,78093,15,   ,
2013/10/10,78094,15,   ,
2013/10/10,77996,45,   ,
2013/10/10,77997,45,   ,
2013/10/10,77993,326,   ,
2013/10/10,77995,326,   ,
2013/10/10,78106,438,   ,
2013/10/10,78052,607,   ,
2013/10/8,78077,15,   ,
2013/10/8,77991,45,   ,
2013/10/7,78054,26,   ,
2013/10/7,78019,152,   ,
2013/10/5,78103,15,   ,
2013/10/5,78028,438,   ,
2013/10/3,78118,141,   ,
2013/10/3,78038,152,   ,
2013/10/2,77990,45,   ,
2013/10/1,78092,291,   ,
2013/10/1,77988,720,   ,
2013/9/30,78097,15,   ,
2013/9/30,78047,77,   ,
2013/9/30,77989,259,   ,
2013/9/30,77985,651,   ,
2013/9/30,77986,651,   ,
2013/9/27,77974,396,   ,
2013/9/27,78006,699,   ,
2013/9/26,78068,15,   ,
2013/9/26,78072,15,   ,
2013/9/26,78074,15,   ,
2013/9/26,78087,15,   ,
2013/9/26,78101,15,   ,
2013/9/26,77948,733,   ,
2013/9/25,77961,15,   ,
2013/9/25,77971,15,   ,
2013/9/25,77972,15,   ,
2013/9/25,77927,690,   ,
2013/9/22,78035,152,   ,
2013/9/21,78033,152,   ,
2013/9/21,78034,152,   ,
2013/9/20,77955,15,   ,
2013/9/20,77958,15,   ,
2013/9/20,77962,15,   ,
2013/9/20,77963,15,   ,
2013/9/20,77900,34,   ,
2013/9/20,77901,34,   ,
2013/9/20,77902,34,   ,
2013/9/20,77937,35,   ,
2013/9/20,77950,35,   ,
2013/9/20,77954,35,   ,
2013/9/20,77931,38,   ,
2013/9/20,77932,38,   ,
2013/9/20,77908,45,   ,
2013/9/20,77881,60,   ,
2013/9/20,77882,60,   ,
2013/9/20,77926,60,   ,
2013/9/20,77914,152,   ,
2013/9/20,77915,152,   ,
2013/9/20,77916,152,   ,
2013/9/20,77917,152,   ,
2013/9/20,77896,291,   ,
2013/9/20,77977,363,   ,
2013/9/20,77949,374,   ,
2013/9/20,77921,378,   ,
2013/9/20,77981,432,   ,
2013/9/20,77943,433,   ,
2013/9/20,77944,433,   ,
2013/9/20,77945,433,   ,
2013/9/20,77946,452,   ,
2013/9/20,77941,572,   ,
2013/9/20,77942,582,   ,
2013/9/20,77894,616,   ,
2013/9/20,77895,616,   ,
2013/9/20,77922,620,   ,
2013/9/20,77982,628,   ,
2013/9/20,77983,628,   ,
2013/9/20,77928,722,   ,
2013/9/20,77973,725,   ,
2013/9/20,77925,726,   ,
2013/9/20,77953,734,   ,
2013/9/17,77960,15,   ,
2013/9/17,77964,15,   ,
2013/9/17,77897,292,   ,
2013/9/14,77904,36,   ,
2013/9/13,77909,77,   ,
2013/9/12,77965,15,   ,
2013/9/12,77966,15,   ,
2013/9/12,77967,15,   ,
2013/9/12,77970,15,   ,
2013/9/11,77893,237,   ,
2013/9/10,77890,45,   ,
2013/9/10,77892,45,   ,
2013/9/10,77979,689,   ,
2013/9/9,77891,45,   ,
2013/9/7,77889,45,   ,
2013/9/6,77884,266,   ,
2013/9/5,77959,15,   ,
2013/9/5,77938,35,   ,
2013/9/5,77887,732,   ,
2013/9/4,77933,707,   ,
2013/9/3,77907,60,   ,
2013/9/2,77957,15,   ,
2013/9/2,77905,42,   ,
2013/9/2,77906,607,   ,
2013/9/1,77929,291,   ,
2013/9/1,77980,650,   ,
2013/8/31,77975,396,   ,
2013/8/30,77910,77,   ,
2013/8/30,77913,152,   ,
2013/8/29,77956,15,   ,
2013/8/28,77903,36,   ,
2013/8/28,77876,149,   ,
2013/8/27,77940,35,   ,
2013/8/27,77899,292,   ,
2013/8/25,77869,15,   ,
2013/8/25,77874,15,   ,
2013/8/24,77920,48,   ,
2013/8/23,77870,15,   ,
2013/8/23,77919,152,   ,
2013/8/21,77857,15,   ,
2013/8/21,77883,45,   ,
2013/8/21,77898,292,   ,
2013/8/20,77871,15,   ,
2013/8/20,77872,15,   ,
2013/8/20,77875,15,   ,
2013/8/20,77833,38,   ,
2013/8/20,77851,38,   ,
2013/8/20,77852,38,   ,
2013/8/20,77839,42,   ,
2013/8/20,77822,53,   ,
2013/8/20,77888,134,   ,
2013/8/20,77863,221,   ,
2013/8/20,77864,221,   ,
2013/8/20,77865,221,   ,
2013/8/20,77862,378,   ,
2013/8/20,77840,437,   ,
2013/8/20,77855,572,   ,
2013/8/20,77853,616,   ,
2013/8/20,77854,616,   ,
2013/8/20,77760,724,   ,
2013/8/20,77850,731,   ,
2013/8/19,77873,15,   ,
2013/8/13,77826,19,   ,
2013/8/13,77815,118,   ,
2013/8/13,77879,728,   ,
2013/8/12,77824,607,   ,
2013/8/12,77825,607,   ,
2013/8/9,77856,15,   ,
2013/8/9,77817,35,   ,
2013/8/9,77880,141,   ,
2013/8/8,77816,35,   ,
2013/8/8,77823,42,   ,
2013/8/8,77813,45,   ,
2013/8/8,77814,45,   ,
2013/8/8,77878,571,   ,
2013/8/7,77838,173,   ,
2013/8/5,77836,286,   ,
2013/8/5,77837,286,   ,
2013/8/3,77818,35,   ,
2013/8/2,77832,396,   ,
2013/8/2,77877,438,   ,
2013/8/1,77831,144,   ,
2013/7/31,77808,141,   ,
2013/7/31,77810,207,   ,
2013/7/31,77811,207,   ,
2013/7/31,77807,291,   ,
2013/7/31,77789,317,   ,
2013/7/31,77829,555,   ,
2013/7/31,77830,555,   ,
2013/7/31,77806,729,   ,
2013/7/30,77858,15,   ,
2013/7/29,77786,45,   ,
2013/7/29,77844,152,   ,
2013/7/29,77781,726,   ,
2013/7/26,77803,320,   ,
2013/7/25,77768,15,   ,
2013/7/25,77769,15,   ,
2013/7/25,77782,45,   ,
2013/7/25,77783,45,   ,
2013/7/25,77784,45,   ,
2013/7/25,77745,149,   ,
2013/7/25,77792,628,   ,
2013/7/25,77797,727,   ,
2013/7/25,77802,728,   ,
2013/7/24,77777,15,   ,
2013/7/24,77848,38,   ,
2013/7/24,77785,45,   ,
2013/7/23,77819,48,   ,
2013/7/23,77842,292,   ,
2013/7/22,77771,15,   ,
2013/7/22,77859,37,   ,
2013/7/22,77841,292,   ,
2013/7/22,77843,494,   ,
2013/7/20,77740,3,   ,
2013/7/20,77766,15,   ,
2013/7/20,77756,20,   ,
2013/7/20,77812,37,   ,
2013/7/20,77739,42,   ,
2013/7/20,77716,45,   ,
2013/7/20,77778,45,   ,
2013/7/20,77779,45,   ,
2013/7/20,77821,48,   ,
2013/7/20,77754,49,   ,
2013/7/20,77787,180,   ,
2013/7/20,77751,181,   ,
2013/7/20,77759,286,   ,
2013/7/20,77757,314,   ,
2013/7/20,77723,378,   ,
2013/7/20,77761,494,   ,
2013/7/20,77708,572,   ,
2013/7/20,77755,572,   ,
2013/7/20,77809,709,   ,
2013/7/19,77721,45,   ,
2013/7/19,77722,45,   ,
2013/7/19,77753,146,   ,
2013/7/18,77748,35,   ,
2013/7/18,77713,131,   ,
2013/7/18,77731,152,   ,
2013/7/18,77709,314,   ,
2013/7/18,77711,314,   ,
2013/7/18,77796,651,   ,
2013/7/18,77736,699,   ,
2013/7/18,77712,720,   ,
2013/7/18,77714,721,   ,
2013/7/17,77767,15,   ,
2013/7/17,77720,45,   ,
2013/7/17,77791,65,   ,
2013/7/17,77747,181,   ,
2013/7/16,77707,45,   ,
2013/7/16,77752,181,   ,
2013/7/16,77692,314,   ,
2013/7/16,77693,314,   ,
2013/7/16,77694,314,   ,
2013/7/16,77696,314,   ,
2013/7/16,77697,314,   ,
2013/7/16,77698,314,   ,
2013/7/16,77699,314,   ,
2013/7/16,77700,314,   ,
2013/7/16,77701,314,   ,
2013/7/16,77702,314,   ,
2013/7/16,77703,314,   ,
2013/7/16,77704,314,   ,
2013/7/16,77705,314,   ,
2013/7/15,77764,15,   ,
2013/7/13,77775,15,   ,
2013/7/12,77774,15,   ,
2013/7/12,77729,35,   ,
2013/7/12,77790,651,   ,
2013/7/11,77730,35,   ,
2013/7/10,77728,35,   ,
2013/7/9,77776,15,   ,
2013/7/9,77746,38,   ,
2013/7/9,77695,314,   ,
2013/7/5,77691,45,   ,
2013/7/5,77738,48,   ,
2013/7/5,77804,571,   ,
2013/7/4,77726,607,   ,
2013/7/3,77687,71,   ,
2013/7/3,77688,480,   ,
2013/7/3,77690,719,   ,
2013/7/2,77744,494,   ,
2013/7/1,77724,35,   ,
2013/6/30,77685,718,   ,
2013/6/29,77770,15,   ,
2013/6/29,77719,45,   ,
2013/6/28,77773,15,   ,
2013/6/28,77727,35,   ,
2013/6/28,77706,112,   ,
2013/6/28,77795,150,   ,
2013/6/28,77681,657,   ,
2013/6/28,77682,657,   ,
2013/6/28,77750,722,   ,
2013/6/27,77772,15,   ,
2013/6/27,77725,625,   ,
2013/6/26,77660,131,   ,
2013/6/26,77657,317,   ,
2013/6/26,77658,317,   ,
2013/6/26,77659,317,   ,
2013/6/25,77661,15,   ,
2013/6/25,77662,15,   ,
2013/6/25,77663,15,   ,
2013/6/25,77673,15,   ,
2013/6/25,77674,15,   ,
2013/6/25,77742,496,   ,
2013/6/25,77680,628,   ,
2013/6/25,77735,699,   ,
2013/6/24,77664,15,   ,
2013/6/24,77654,45,   ,
2013/6/24,77679,197,   ,
2013/6/24,77651,320,   ,
2013/6/21,77653,45,   ,
2013/6/21,77737,221,   ,
2013/6/21,77733,433,   ,
2013/6/21,77734,433,   ,
2013/6/21,77732,725,   ,
2013/6/20,77665,15,   ,
2013/6/20,77608,19,   ,
2013/6/20,77614,35,   ,
2013/6/20,77607,45,   ,
2013/6/20,77638,48,   ,
2013/6/20,77639,48,   ,
2013/6/20,77640,48,   ,
2013/6/20,77641,53,   ,
2013/6/20,77683,116,   ,
2013/6/20,77613,132,   ,
2013/6/20,77623,148,   ,
2013/6/20,77624,148,   ,
2013/6/20,77539,152,   ,
2013/6/20,77540,152,   ,
2013/6/20,77650,207,   ,
2013/6/20,77602,215,   ,
2013/6/20,77603,215,   ,
2013/6/20,77648,378,   ,
2013/6/20,77646,484,   ,
2013/6/20,77649,484,   ,
2013/6/20,77606,572,   ,
2013/6/20,77620,607,   ,
2013/6/20,77622,607,   ,
2013/6/20,77633,616,   ,
2013/6/20,77634,699,   ,
2013/6/20,77635,699,   ,
2013/6/20,77636,699,   ,
2013/6/20,77637,699,   ,
2013/6/20,77645,715,   ,
2013/6/20,77652,716,   ,
2013/6/20,77644,717,   ,
2013/6/19,77677,150,   ,
2013/6/19,77678,290,   ,
2013/6/19,77609,714,   ,
2013/6/18,77612,35,   ,
2013/6/18,77601,45,   ,
2013/6/17,77627,78,   ,
2013/6/17,77628,148,   ,
2013/6/15,77669,15,   ,
2013/6/15,77686,53,   ,
2013/6/15,77619,433,   ,
2013/6/15,77684,688,   ,
2013/6/15,77629,693,   ,
2013/6/13,77666,15,   ,
2013/6/13,77667,15,   ,
2013/6/13,77599,45,   ,
2013/6/13,77600,45,   ,
2013/6/12,77668,15,   ,
2013/6/11,77605,112,   ,
2013/6/11,77596,314,   ,
2013/6/11,77597,314,   ,
2013/6/11,77598,314,   ,
2013/6/11,77642,547,   ,
2013/6/10,77592,266,   ,
2013/6/10,77593,314,   ,
2013/6/7,77676,20,   ,
2013/6/7,77616,152,   ,
2013/6/7,77632,616,   ,
2013/6/6,77594,45,   ,
2013/6/6,77595,45,   ,
2013/6/6,77591,118,   ,
2013/6/5,77615,35,   ,
2013/6/5,77631,616,   ,
2013/6/4,77588,126,   ,
2013/6/3,77670,15,   ,
2013/6/1,77672,15,   ,
2013/6/1,77630,582,   ,
2013/5/31,77590,63,   ,
2013/5/31,77611,141,   ,
2013/5/31,77585,419,   ,
2013/5/30,77582,45,   ,
2013/5/30,77583,45,   ,
2013/5/30,77621,607,   ,
2013/5/29,77671,15,   ,
2013/5/28,77626,32,   ,
2013/5/28,77576,71,   ,
2013/5/27,77625,36,   ,
2013/5/27,77574,45,   ,
2013/5/27,77563,314,   ,
2013/5/27,77564,635,   ,
2013/5/25,77575,15,   ,
2013/5/25,77581,15,   ,
2013/5/25,77561,45,   ,
2013/5/25,77562,45,   ,
2013/5/25,77573,45,   ,
2013/5/23,77558,45,   ,
2013/5/23,77610,215,   ,
2013/5/22,77569,15,   ,
2013/5/22,77559,45,   ,
2013/5/22,77560,45,   ,
2013/5/21,77577,15,   ,
2013/5/21,77557,45,   ,
2013/5/20,77506,3,   ,
2013/5/20,77565,15,   ,
2013/5/20,77566,15,   ,
2013/5/20,77567,15,   ,
2013/5/20,77568,15,   ,
2013/5/20,77580,15,   ,
2013/5/20,77523,21,   ,
2013/5/20,77507,37,   ,
2013/5/20,77512,37,   ,
2013/5/20,77517,38,   ,
2013/5/20,77548,38,   ,
2013/5/20,77549,38,   ,
2013/5/20,77550,38,   ,
2013/5/20,77551,38,   ,
2013/5/20,77495,45,   ,
2013/5/20,77496,45,   ,
2013/5/20,77525,48,   ,
2013/5/20,77526,48,   ,
2013/5/20,77527,48,   ,
2013/5/20,77528,48,   ,
2013/5/20,77516,60,   ,
2013/5/20,77529,60,   ,
2013/5/20,77522,62,   ,
2013/5/20,77511,73,   ,
2013/5/20,77515,126,   ,
2013/5/20,77545,126,   ,
2013/5/20,77546,126,   ,
2013/5/20,77505,152,   ,
2013/5/20,77586,198,   ,
2013/5/20,77587,198,   ,
2013/5/20,77499,286,   ,
2013/5/20,77541,374,   ,
2013/5/20,77556,378,   ,
2013/5/20,77510,432,   ,
2013/5/20,77497,502,   ,
2013/5/20,77498,502,   ,
2013/5/20,77514,514,   ,
2013/5/20,77547,572,   ,
2013/5/20,77530,582,   ,
2013/5/20,77531,582,   ,
2013/5/20,77552,616,   ,
2013/5/20,77553,616,   ,
2013/5/20,77532,624,   ,
2013/5/20,77504,629,   ,
2013/5/20,77521,699,   ,
2013/5/20,77538,710,   ,
2013/5/20,77542,711,   ,
2013/5/19,77571,15,   ,
2013/5/19,77578,15,   ,
2013/5/17,77518,3,   ,
2013/5/17,77519,3,   ,
2013/5/17,77570,15,   ,
2013/5/17,77503,47,   ,
2013/5/17,77544,592,   ,
2013/5/16,77494,45,   ,
2013/5/15,77489,71,   ,
2013/5/15,77490,71,   ,
2013/5/14,77491,45,   ,
2013/5/14,77492,45,   ,
2013/5/14,77493,45,   ,
2013/5/13,77572,15,   ,
2013/5/13,77508,73,   ,
2013/5/9,77579,15,   ,
2013/5/9,77488,45,   ,
2013/5/2,77481,314,   ,
2013/5/2,77482,314,   ,
2013/5/2,77483,314,   ,
2013/5/2,77484,314,   ,
2013/5/2,77485,314,   ,
2013/5/1,77479,45,   ,
2013/4/30,77535,35,   ,
2013/4/30,77477,45,   ,
2013/4/30,77478,45,   ,
2013/4/30,76314,709,   ,
2013/4/26,77471,71,   ,
2013/4/26,77472,78,   ,
2013/4/26,77536,191,   ,
2013/4/25,77473,15,   ,
2013/4/25,77474,15,   ,
2013/4/25,77537,191,   ,
2013/4/24,77520,42,   ,
2013/4/24,77500,45,   ,
2013/4/23,77470,15,   ,
2013/4/23,77447,45,   ,
2013/4/23,77469,396,   ,
2013/4/22,77533,35,   ,
2013/4/22,77442,45,   ,
2013/4/20,77458,15,   ,
2013/4/20,77459,15,   ,
2013/4/20,77460,15,   ,
2013/4/20,77461,15,   ,
2013/4/20,77392,21,   ,
2013/4/20,77381,26,   ,
2013/4/20,77390,26,   ,
2013/4/20,77427,28,   ,
2013/4/20,77422,36,   ,
2013/4/20,77424,36,   ,
2013/4/20,77451,38,   ,
2013/4/20,77452,38,   ,
2013/4/20,77453,38,   ,
2013/4/20,77380,45,   ,
2013/4/20,77408,49,   ,
2013/4/20,77409,49,   ,
2013/4/20,77443,53,   ,
2013/4/20,77398,62,   ,
2013/4/20,77439,112,   ,
2013/4/20,77413,126,   ,
2013/4/20,77382,140,   ,
2013/4/20,77396,148,   ,
2013/4/20,77417,152,   ,
2013/4/20,77418,152,   ,
2013/4/20,77420,152,   ,
2013/4/20,77421,152,   ,
2013/4/20,77372,191,   ,
2013/4/20,77446,261,   ,
2013/4/20,77441,378,   ,
2013/4/20,77411,433,   ,
2013/4/20,77399,516,   ,
2013/4/20,77410,546,   ,
2013/4/20,77369,572,   ,
2013/4/20,77391,578,   ,
2013/4/20,77430,579,   ,
2013/4/20,77412,582,   ,
2013/4/20,77449,583,   ,
2013/4/20,77401,614,   ,
2013/4/20,77386,707,   ,
2013/4/19,77464,15,   ,
2013/4/19,77465,15,   ,
2013/4/19,77394,375,   ,
2013/4/19,77388,601,   ,
2013/4/18,77385,45,   ,
2013/4/18,77429,555,   ,
2013/4/17,77454,15,   ,
2013/4/17,77475,118,   ,
2013/4/17,77445,261,   ,
2013/4/16,77466,15,   ,
2013/4/16,77436,31,   ,
2013/4/16,77373,45,   ,
2013/4/16,77387,287,   ,
2013/4/15,77438,36,   ,
2013/4/15,77370,45,   ,
2013/4/13,77455,15,   ,
2013/4/13,77378,45,   ,
2013/4/11,77450,133,   ,
2013/4/10,77377,45,   ,
2013/4/9,77366,45,   ,
2013/4/9,77367,45,   ,
2013/4/9,77363,706,   ,
2013/4/6,77376,45,   ,
2013/4/5,77457,15,   ,
2013/4/5,77444,35,   ,
2013/4/3,77357,45,   ,
2013/4/3,77358,45,   ,
2013/4/3,77435,184,   ,
2013/4/3,77476,404,   ,
2013/3/31,77353,141,   ,
2013/3/31,77354,141,   ,
2013/3/31,77355,141,   ,
2013/3/31,77356,141,   ,
2013/3/31,77351,259,   ,
2013/3/31,77352,259,   ,
2013/3/31,77362,259,   ,
2013/3/31,77348,583,   ,
2013/3/31,77349,704,   ,
2013/3/31,77350,705,   ,
2013/3/30,77467,15,   ,
2013/3/29,77462,15,   ,
2013/3/29,77402,49,   ,
2013/3/29,77403,49,   ,
2013/3/29,77404,49,   ,
2013/3/29,77415,126,   ,
2013/3/29,77346,207,   ,
2013/3/29,77347,207,   ,
2013/3/29,77342,688,   ,
2013/3/29,77343,688,   ,
2013/3/29,77344,688,   ,
2013/3/29,77345,688,   ,
2013/3/28,77456,15,   ,
2013/3/28,77375,45,   ,
2013/3/28,77338,314,   ,
2013/3/28,77361,314,   ,
2013/3/27,77468,15,   ,
2013/3/26,77374,45,   ,
2013/3/25,77323,15,   ,
2013/3/25,77327,15,   ,
2013/3/25,77336,15,   ,
2013/3/22,77437,138,   ,
2013/3/22,77335,698,   ,
2013/3/22,77319,701,   ,
2013/3/22,77334,702,   ,
2013/3/21,77337,45,   ,
2013/3/21,77364,45,   ,
2013/3/21,77431,48,   ,
2013/3/21,77432,48,   ,
2013/3/21,77434,48,   ,
2013/3/20,77325,15,   ,
2013/3/20,77326,15,   ,
2013/3/20,77328,15,   ,
2013/3/20,77329,15,   ,
2013/3/20,77330,15,   ,
2013/3/20,77278,19,   ,
2013/3/20,77277,36,   ,
2013/3/20,77308,36,   ,
2013/3/20,77304,38,   ,
2013/3/20,77312,42,   ,
2013/3/20,77269,45,   ,
2013/3/20,77314,48,   ,
2013/3/20,77283,49,   ,
2013/3/20,77284,49,   ,
2013/3/20,77285,49,   ,
2013/3/20,77294,53,   ,
2013/3/20,77298,60,   ,
2013/3/20,77273,221,   ,
2013/3/20,77274,221,   ,
2013/3/20,77320,378,   ,
2013/3/20,77306,555,   ,
2013/3/20,77310,555,   ,
2013/3/20,77276,572,   ,
2013/3/20,77268,579,   ,
2013/3/20,77360,607,   ,
2013/3/20,77296,619,   ,
2013/3/20,77293,682,   ,
2013/3/19,77270,579,   ,
2013/3/19,77271,579,   ,
2013/3/18,77281,49,   ,
2013/3/18,77282,49,   ,
2013/3/16,77299,38,   ,
2013/3/16,77305,38,   ,
2013/3/15,77267,45,   ,
2013/3/15,77279,49,   ,
2013/3/15,77280,49,   ,
2013/3/15,77272,396,   ,
2013/3/15,77266,698,   ,
2013/3/14,77291,36,   ,
2013/3/14,77265,697,   ,
2013/3/13,77286,77,   ,
2013/3/13,77287,77,   ,
2013/3/12,77262,45,   ,
2013/3/11,77324,15,   ,
2013/3/11,77263,45,   ,
2013/3/11,77290,180,   ,
2013/3/11,77259,681,   ,
2013/3/9,77303,38,   ,
2013/3/9,77261,45,   ,
2013/3/9,77295,133,   ,
2013/3/9,77289,180,   ,
2013/3/9,77321,650,   ,
2013/3/8,77260,45,   ,
2013/3/7,77257,389,   ,
2013/3/7,77258,389,   ,
2013/3/5,77254,45,   ,
2013/3/5,77255,45,   ,
2013/3/5,77256,45,   ,
2013/3/5,77301,47,   ,
2013/3/4,77297,60,   ,
2013/3/4,77292,269,   ,
2013/3/2,77288,37,   ,
2013/3/2,77300,38,   ,
2013/3/2,77302,286,   ,
2013/3/1,77315,48,   ,
2013/3/1,77316,48,   ,
2013/2/28,77331,15,   ,
2013/2/28,77247,141,   ,
2013/2/28,77248,141,   ,
2013/2/28,77252,141,   ,
2013/2/28,77246,207,   ,
2013/2/28,77217,259,   ,
2013/2/28,77249,291,   ,
2013/2/28,77251,291,   ,
2013/2/28,77245,507,   ,
2013/2/27,77235,15,   ,
2013/2/27,77236,15,   ,
2013/2/27,77237,15,   ,
2013/2/27,77242,45,   ,
2013/2/27,77231,259,   ,
2013/2/25,77221,15,   ,
2013/2/25,77229,15,   ,
2013/2/25,77230,15,   ,
2013/2/25,77239,564,   ,
2013/2/25,77213,696,   ,
2013/2/24,77227,15,   ,
2013/2/24,77228,15,   ,
2013/2/23,77218,45,   ,
2013/2/20,77195,31,   ,
2013/2/20,77203,37,   ,
2013/2/20,77176,45,   ,
2013/2/20,77209,126,   ,
2013/2/20,77210,126,   ,
2013/2/20,77211,126,   ,
2013/2/20,77212,126,   ,
2013/2/20,77198,148,   ,
2013/2/20,77188,152,   ,
2013/2/20,77190,152,   ,
2013/2/20,77200,181,   ,
2013/2/20,77224,292,   ,
2013/2/20,77181,378,   ,
2013/2/20,77233,423,   ,
2013/2/20,77234,423,   ,
2013/2/20,77201,546,   ,
2013/2/20,77168,572,   ,
2013/2/20,77202,607,   ,
2013/2/20,77241,607,   ,
2013/2/20,77185,685,   ,
2013/2/20,77182,692,   ,
2013/2/20,77184,693,   ,
2013/2/20,77183,694,   ,
2013/2/20,77187,695,   ,
2013/2/19,77175,45,   ,
2013/2/19,77178,78,   ,
2013/2/19,77179,78,   ,
2013/2/19,77193,549,   ,
2013/2/19,77220,628,   ,
2013/2/18,77192,42,   ,
2013/2/18,77244,144,   ,
2013/2/16,77169,45,   ,
2013/2/15,77225,15,   ,
2013/2/14,77174,45,   ,
2013/2/14,77165,128,   ,
2013/2/14,77253,141,   ,
2013/2/14,77219,628,   ,
2013/2/9,77163,45,   ,
2013/2/9,77164,45,   ,
2013/2/7,77159,45,   ,
2013/2/6,77214,15,   ,
2013/2/6,77158,184,   ,
2013/2/6,77194,433,   ,
2013/2/6,77222,628,   ,
2013/2/4,77191,152,   ,
2013/2/1,77215,15,   ,
2013/2/1,77216,15,   ,
2013/2/1,77173,45,   ,
2013/1/31,77177,53,   ,
2013/1/31,77074,65,   ,
2013/1/31,77115,207,   ,
2013/1/31,77144,259,   ,
2013/1/31,77205,665,   ,
2013/1/31,77142,689,   ,
2013/1/30,77148,15,   ,
2013/1/30,77149,15,   ,
2013/1/30,77150,15,   ,
2013/1/30,77151,15,   ,
2013/1/30,77206,48,   ,
2013/1/30,77204,140,   ,
2013/1/30,77189,152,   ,
2013/1/29,77136,15,   ,
2013/1/29,77138,45,   ,
2013/1/29,77139,45,   ,
2013/1/29,77135,419,   ,
2013/1/28,77143,15,   ,
2013/1/28,77156,35,   ,
2013/1/28,77141,259,   ,
2013/1/26,77137,15,   ,
2013/1/26,77147,15,   ,
2013/1/25,77120,15,   ,
2013/1/25,77122,15,   ,
2013/1/25,77134,15,   ,
2013/1/25,77155,35,   ,
